underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2017-10-23,SPXW,2017-12-01,2330.000,C,0.0000,0.0000,0.0000,0.0000,0,5,236.2000,4,237.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.1814,0.9498,0.0007,-0.2643,0.8667,234.7793,5,235.4000,4,237.9000,2536.0900,2586.0200,0.0000,10,
^SPX,2017-10-23,SPXW,2017-12-01,2330.000,P,2.7500,2.7500,2.7500,2.7500,15,220,3.3000,995,3.5000,2565.8000,2566.3000,2561.1353,2566.0500,0.1830,-0.0516,0.0007,-0.2038,0.8862,-14.5046,480,3.5000,470,3.8000,2536.0900,2586.0200,2.7500,123,
^SPX,2017-10-23,SPXW,2017-12-01,2335.000,C,0.0000,0.0000,0.0000,0.0000,0,5,231.3000,4,232.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1792,0.9480,0.0007,-0.2675,0.8913,234.8105,1,230.1000,1,234.2000,2536.0900,2586.0200,0.0000,10,
^SPX,2017-10-23,SPXW,2017-12-01,2335.000,P,3.1000,3.1000,3.1000,3.1000,14,250,3.4000,963,3.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1808,-0.0535,0.0007,-0.2071,0.9114,-15.0247,552,3.6000,340,3.9000,2536.0900,2586.0200,3.1000,13302,
^SPX,2017-10-23,SPXW,2017-12-01,2340.000,C,0.0000,0.0000,0.0000,0.0000,0,7,226.4000,4,228.0000,2565.8000,2566.3000,2561.1353,2566.0500,0.1769,0.9462,0.0007,-0.2705,0.9159,234.8379,1,225.0000,1,229.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2340.000,P,0.0000,0.0000,0.0000,0.0000,0,230,3.5000,961,3.7000,2565.8000,2566.3000,2561.1353,2566.0500,0.1786,-0.0554,0.0007,-0.2101,0.9369,-15.5542,590,3.7000,320,4.0000,2536.0900,2586.0200,0.0000,22,
^SPX,2017-10-23,SPXW,2017-12-01,2345.000,C,0.0000,0.0000,0.0000,0.0000,0,6,221.6000,5,223.1000,2565.8000,2566.3000,2561.1353,2566.0500,0.1752,0.9438,0.0008,-0.2756,0.9482,234.6952,1,220.4000,1,224.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2345.000,P,3.2500,3.2500,3.2500,3.2500,3,391,3.6000,810,3.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.1763,-0.0573,0.0008,-0.2131,0.9626,-16.0960,171,3.9000,220,4.1000,2536.0900,2586.0200,3.2500,49,
^SPX,2017-10-23,SPXW,2017-12-01,2350.000,C,0.0000,0.0000,0.0000,0.0000,0,6,216.7000,5,218.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1729,0.9418,0.0008,-0.2786,0.9743,234.6794,5,215.9000,4,218.4000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2350.000,P,3.0000,3.3000,3.0000,3.3000,1030,448,3.7000,770,3.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1740,-0.0594,0.0008,-0.2160,0.9892,-16.6612,350,4.0000,485,4.3000,2536.0900,2586.0200,3.1483,96,
^SPX,2017-10-23,SPXW,2017-12-01,2355.000,C,0.0000,0.0000,0.0000,0.0000,0,4,211.8000,5,213.4000,2565.8000,2566.3000,2561.1353,2566.0500,0.1710,0.9393,0.0008,-0.2834,1.0071,234.5087,1,210.4000,1,214.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2355.000,P,3.5000,3.5000,3.5000,3.5000,12,526,3.8000,1096,4.1000,2565.8000,2566.3000,2561.1353,2566.0500,0.1721,-0.0619,0.0008,-0.2208,1.0226,-17.3815,469,4.1000,320,4.4000,2536.0900,2586.0200,3.5000,41,
^SPX,2017-10-23,SPXW,2017-12-01,2360.000,C,0.0000,0.0000,0.0000,0.0000,0,4,206.9000,5,208.5000,2565.8000,2566.3000,2561.1353,2566.0500,0.1685,0.9372,0.0009,-0.2859,1.0336,234.4706,5,206.2000,4,208.6000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2360.000,P,0.0000,0.0000,0.0000,0.0000,0,90,4.0000,965,4.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1702,-0.0646,0.0009,-0.2254,1.0562,-18.1175,187,4.3000,567,4.6000,2536.0900,2586.0200,0.0000,261,
^SPX,2017-10-23,SPXW,2017-12-01,2365.000,C,0.0000,0.0000,0.0000,0.0000,0,4,202.1000,5,203.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1665,0.9346,0.0009,-0.2904,1.0672,234.2677,1,201.0000,1,204.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2365.000,P,3.6000,3.8000,3.6000,3.8000,243,343,4.1000,790,4.3000,2565.8000,2566.3000,2561.1353,2566.0500,0.1677,-0.0667,0.0009,-0.2278,1.0837,-18.7240,386,4.4000,320,4.7000,2536.0900,2586.0200,3.7975,134,
^SPX,2017-10-23,SPXW,2017-12-01,2370.000,C,0.0000,0.0000,0.0000,0.0000,0,4,197.2000,5,198.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.1644,0.9319,0.0010,-0.2946,1.1011,234.0471,5,196.5000,4,198.9000,2536.0900,2586.0200,0.0000,3,
^SPX,2017-10-23,SPXW,2017-12-01,2370.000,P,3.9000,3.9000,3.9000,3.9000,13,491,4.2000,600,4.4000,2565.8000,2566.3000,2561.1353,2566.0500,0.1652,-0.0690,0.0010,-0.2301,1.1117,-19.3482,174,4.6000,532,4.9000,2536.0900,2586.0200,3.9000,396,
^SPX,2017-10-23,SPXW,2017-12-01,2375.000,C,0.0000,0.0000,0.0000,0.0000,0,4,192.4000,5,193.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1623,0.9291,0.0010,-0.2987,1.1354,233.8075,5,191.7000,4,194.1000,2536.0900,2586.0200,0.0000,3,
^SPX,2017-10-23,SPXW,2017-12-01,2375.000,P,3.6500,3.9900,3.6500,3.9000,13,200,4.4000,810,4.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1635,-0.0723,0.0010,-0.2360,1.1529,-20.2843,423,4.7000,250,5.0000,2536.0900,2586.0200,3.9500,131,
^SPX,2017-10-23,SPXW,2017-12-01,2380.000,C,0.0000,0.0000,0.0000,0.0000,0,4,187.6000,5,189.1000,2565.8000,2566.3000,2561.1353,2566.0500,0.1605,0.9258,0.0010,-0.3044,1.1764,233.4001,1,185.9000,1,190.8000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2380.000,P,3.8300,4.2000,3.8300,4.2000,112,447,4.5000,600,4.7000,2565.8000,2566.3000,2561.1353,2566.0500,0.1609,-0.0747,0.0010,-0.2380,1.1818,-20.9482,307,4.9000,320,5.2000,2536.0900,2586.0200,3.8366,138,
^SPX,2017-10-23,SPXW,2017-12-01,2385.000,C,0.0000,0.0000,0.0000,0.0000,0,4,182.7000,5,184.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1578,0.9234,0.0011,-0.3061,1.2053,233.2663,1,181.4000,1,185.7000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2385.000,P,4.3000,4.3000,4.3000,4.3000,5,316,4.7000,770,4.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1591,-0.0782,0.0011,-0.2436,1.2242,-21.9398,150,5.1000,509,5.4000,2536.0900,2586.0200,4.3000,33,
^SPX,2017-10-23,SPXW,2017-12-01,2390.000,C,0.0000,0.0000,0.0000,0.0000,0,4,177.9000,5,179.4000,2565.8000,2566.3000,2561.1353,2566.0500,0.1559,0.9199,0.0011,-0.3113,1.2467,232.8241,5,177.2000,4,179.6000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2390.000,P,4.3000,5.0300,4.3000,5.0300,24,493,4.8000,973,5.1000,2565.8000,2566.3000,2561.1353,2566.0500,0.1567,-0.0812,0.0011,-0.2467,1.2593,-22.7698,439,5.2000,479,5.6000,2536.0900,2586.0200,4.6500,30,
^SPX,2017-10-23,SPXW,2017-12-01,2395.000,C,0.0000,0.0000,0.0000,0.0000,0,4,173.1000,5,174.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1539,0.9162,0.0012,-0.3163,1.2890,232.3437,5,172.4000,4,174.8000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2395.000,P,4.6000,4.6000,4.6000,4.6000,72,392,5.0000,592,5.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1543,-0.0844,0.0012,-0.2499,1.2961,-23.6549,417,5.4000,494,5.8000,2536.0900,2586.0200,4.6000,1666,
^SPX,2017-10-23,SPXW,2017-12-01,2400.000,C,0.0000,0.0000,0.0000,0.0000,0,4,168.3000,5,169.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.1518,0.9125,0.0013,-0.3211,1.3318,231.8343,1,167.0000,1,171.2000,2536.0900,2586.0200,0.0000,15,
^SPX,2017-10-23,SPXW,2017-12-01,2400.000,P,4.2000,4.6000,4.2000,4.6000,140,330,5.2000,600,5.4000,2565.8000,2566.3000,2561.1353,2566.0500,0.1523,-0.0882,0.0013,-0.2547,1.3394,-24.7143,391,5.6000,431,6.0000,2536.0900,2586.0200,4.3681,5205,
^SPX,2017-10-23,SPXW,2017-12-01,2405.000,C,0.0000,0.0000,0.0000,0.0000,0,4,163.5000,5,165.0000,2565.8000,2566.3000,2561.1353,2566.0500,0.1496,0.9087,0.0013,-0.3255,1.3747,231.3029,5,162.9000,4,165.2000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2405.000,P,4.5800,5.5500,4.5800,5.5500,14,268,5.4000,730,5.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1502,-0.0920,0.0013,-0.2591,1.3828,-25.7954,355,5.8000,430,6.2000,2536.0900,2586.0200,5.2486,131,
^SPX,2017-10-23,SPXW,2017-12-01,2410.000,C,0.0000,0.0000,0.0000,0.0000,0,4,158.7000,5,160.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1474,0.9048,0.0014,-0.3296,1.4182,230.7407,5,158.1000,4,160.4000,2536.0900,2586.0200,0.0000,1,
^SPX,2017-10-23,SPXW,2017-12-01,2410.000,P,4.7500,5.7000,4.7500,5.7000,54,247,5.6000,710,5.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.1479,-0.0960,0.0014,-0.2632,1.4267,-26.9072,223,6.0000,125,6.4000,2536.0900,2586.0200,4.9889,71,
^SPX,2017-10-23,SPXW,2017-12-01,2415.000,C,0.0000,0.0000,0.0000,0.0000,0,4,153.9000,5,155.4000,2565.8000,2566.3000,2561.1353,2566.0500,0.1451,0.9007,0.0014,-0.3334,1.4622,230.1452,5,153.3000,4,155.6000,2536.0900,2586.0200,0.0000,10,
^SPX,2017-10-23,SPXW,2017-12-01,2415.000,P,5.0000,5.9500,5.0000,5.9500,10,234,5.8000,600,6.0000,2565.8000,2566.3000,2561.1353,2566.0500,0.1456,-0.1001,0.0014,-0.2670,1.4712,-28.0523,142,6.3000,80,6.6000,2536.0900,2586.0200,5.7600,110,
^SPX,2017-10-23,SPXW,2017-12-01,2420.000,C,0.0000,0.0000,0.0000,0.0000,0,4,149.2000,5,150.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1430,0.8960,0.0015,-0.3385,1.5121,229.3695,1,148.2000,1,151.8000,2536.0900,2586.0200,0.0000,20,
^SPX,2017-10-23,SPXW,2017-12-01,2420.000,P,5.1000,6.1000,5.1000,6.1000,58,233,6.0000,524,6.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1433,-0.1044,0.0015,-0.2704,1.5162,-29.2334,171,6.5000,200,6.9000,2536.0900,2586.0200,5.1698,1209,
^SPX,2017-10-23,SPXW,2017-12-01,2425.000,C,0.0000,0.0000,0.0000,0.0000,0,4,144.4000,5,145.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.1406,0.8917,0.0016,-0.3416,1.5572,228.6994,5,143.8000,4,146.1000,2536.0900,2586.0200,0.0000,10,
^SPX,2017-10-23,SPXW,2017-12-01,2425.000,P,5.1500,6.3000,5.1500,6.3000,2028,271,6.2000,720,6.5000,2565.8000,2566.3000,2561.1353,2566.0500,0.1412,-0.1092,0.0016,-0.2751,1.5670,-30.5962,129,6.8000,70,7.1000,2536.0900,2586.0200,5.3043,4510,
^SPX,2017-10-23,SPXW,2017-12-01,2430.000,C,0.0000,0.0000,0.0000,0.0000,0,4,139.7000,5,141.1000,2565.8000,2566.3000,2561.1353,2566.0500,0.1386,0.8862,0.0017,-0.3475,1.6133,227.7012,5,139.1000,4,141.3000,2536.0900,2586.0200,0.0000,7,
^SPX,2017-10-23,SPXW,2017-12-01,2430.000,P,5.2400,6.3000,5.2400,6.3000,64,199,6.5000,573,6.7000,2565.8000,2566.3000,2561.1353,2566.0500,0.1389,-0.1143,0.0017,-0.2795,1.6182,-32.0003,168,7.0000,85,7.4000,2536.0900,2586.0200,6.0469,408,
^SPX,2017-10-23,SPXW,2017-12-01,2435.000,C,0.0000,0.0000,0.0000,0.0000,0,4,134.9000,5,136.3000,2565.8000,2566.3000,2561.1353,2566.0500,0.1360,0.8816,0.0017,-0.3498,1.6593,226.9550,5,134.4000,4,136.6000,2536.0900,2586.0200,0.0000,11,
^SPX,2017-10-23,SPXW,2017-12-01,2435.000,P,5.5500,6.1000,5.5500,6.1000,38,40,6.8000,680,7.0000,2565.8000,2566.3000,2561.1353,2566.0500,0.1369,-0.1199,0.0017,-0.2846,1.6742,-33.5685,147,7.3000,27,7.6000,2536.0900,2586.0200,5.8689,160,
^SPX,2017-10-23,SPXW,2017-12-01,2440.000,C,0.0000,0.0000,0.0000,0.0000,0,4,130.2000,5,131.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1339,0.8758,0.0018,-0.3548,1.7163,225.8634,5,129.7000,4,131.9000,2536.0900,2586.0200,0.0000,0,
^SPX,2017-10-23,SPXW,2017-12-01,2440.000,P,5.7100,7.1000,5.7100,7.1000,28,216,7.0000,690,7.3000,2565.8000,2566.3000,2561.1353,2566.0500,0.1345,-0.1252,0.0018,-0.2880,1.7264,-35.0657,145,7.6000,27,7.9000,2536.0900,2586.0200,6.1964,159,
^SPX,2017-10-23,SPXW,2017-12-01,2445.000,C,0.0000,0.0000,0.0000,0.0000,0,4,125.5000,5,126.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1317,0.8698,0.0019,-0.3594,1.7740,224.7097,5,125.0000,4,127.2000,2536.0900,2586.0200,0.0000,1,
^SPX,2017-10-23,SPXW,2017-12-01,2445.000,P,6.2000,6.2000,6.2000,6.2000,5,204,7.3000,690,7.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1323,-0.1314,0.0019,-0.2927,1.7846,-36.7767,30,8.0000,51,8.3000,2536.0900,2586.0200,6.2000,1136,
^SPX,2017-10-23,SPXW,2017-12-01,2450.000,C,0.0000,0.0000,0.0000,0.0000,0,4,120.9000,5,122.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1296,0.8631,0.0020,-0.3647,1.8363,223.3718,5,120.4000,4,122.5000,2536.0900,2586.0200,0.0000,5,
^SPX,2017-10-23,SPXW,2017-12-01,2450.000,P,6.5000,6.9000,6.5000,6.8000,70,213,7.6000,670,7.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1300,-0.1376,0.0020,-0.2966,1.8426,-38.5232,60,8.3000,185,8.7000,2536.0900,2586.0200,6.7760,633,
^SPX,2017-10-23,SPXW,2017-12-01,2455.000,C,0.0000,0.0000,0.0000,0.0000,0,4,116.2000,5,117.5000,2565.8000,2566.3000,2561.1353,2566.0500,0.1272,0.8566,0.0021,-0.3681,1.8945,222.1104,1,116.3000,1,117.2000,2536.0900,2586.0200,0.0000,4,
^SPX,2017-10-23,SPXW,2017-12-01,2455.000,P,6.4000,7.2500,6.4000,7.2500,135,70,8.0000,605,8.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1279,-0.1446,0.0021,-0.3012,1.9053,-40.4680,20,8.7000,17,8.9000,2536.0900,2586.0200,6.8893,331,
^SPX,2017-10-23,SPXW,2017-12-01,2460.000,C,0.0000,0.0000,0.0000,0.0000,0,1,112.1000,1,112.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1257,0.8480,0.0022,-0.3761,1.9697,220.2407,1,111.7000,1,112.6000,2536.0900,2586.0200,0.0000,3,
^SPX,2017-10-23,SPXW,2017-12-01,2460.000,P,6.9600,8.3000,6.9600,8.3000,145,195,8.3000,487,8.5000,2565.8000,2566.3000,2561.1353,2566.0500,0.1253,-0.1513,0.0022,-0.3041,1.9643,-42.3450,70,9.0000,153,9.4000,2536.0900,2586.0200,7.3139,568,
^SPX,2017-10-23,SPXW,2017-12-01,2465.000,C,0.0000,0.0000,0.0000,0.0000,0,1,107.4000,1,107.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1230,0.8411,0.0024,-0.3782,2.0285,218.8482,1,107.1000,1,108.0000,2536.0900,2586.0200,0.0000,30,
^SPX,2017-10-23,SPXW,2017-12-01,2465.000,P,7.0500,8.9200,7.0500,8.9200,151,70,8.7000,455,8.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1232,-0.1592,0.0024,-0.3086,2.0314,-44.5508,60,9.4000,149,9.8000,2536.0900,2586.0200,7.6740,345,
^SPX,2017-10-23,SPXW,2017-12-01,2470.000,C,102.2800,102.2800,102.2800,102.2800,10,1,102.8000,1,103.3000,2565.8000,2566.3000,2561.1353,2566.0500,0.1207,0.8330,0.0025,-0.3821,2.0954,217.1120,1,102.6000,1,103.4000,2536.0900,2586.0200,102.2800,25,
^SPX,2017-10-23,SPXW,2017-12-01,2470.000,P,7.6000,9.2500,7.5000,9.2500,97,30,9.1000,455,9.3000,2565.8000,2566.3000,2561.1353,2566.0500,0.1209,-0.1674,0.0025,-0.3125,2.0986,-46.8346,60,9.8000,116,10.2000,2536.0900,2586.0200,7.8675,13333,
^SPX,2017-10-23,SPXW,2017-12-01,2475.000,C,101.0000,101.0000,100.6000,100.6000,2,1,98.3000,1,98.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.1188,0.8236,0.0026,-0.3878,2.1702,215.0131,1,98.0000,1,98.9000,2536.0900,2586.0200,100.8000,10,
^SPX,2017-10-23,SPXW,2017-12-01,2475.000,P,7.7000,9.3500,7.6300,9.3500,70,70,9.5000,455,9.7000,2565.8000,2566.3000,2561.1353,2566.0500,0.1185,-0.1760,0.0026,-0.3158,2.1667,-49.2270,40,10.3000,76,10.6000,2536.0900,2586.0200,8.3843,11793,
^SPX,2017-10-23,SPXW,2017-12-01,2480.000,C,100.6000,100.6000,96.0000,96.0000,2,1,93.7000,1,94.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1163,0.8146,0.0027,-0.3904,2.2383,213.0630,1,93.5000,1,94.3000,2536.0900,2586.0200,98.3000,29,
^SPX,2017-10-23,SPXW,2017-12-01,2480.000,P,8.3000,10.4000,8.2000,10.4000,313,75,9.9000,490,10.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1163,-0.1854,0.0027,-0.3196,2.2386,-51.8522,20,10.8000,111,11.1000,2536.0900,2586.0200,8.8513,424,
^SPX,2017-10-23,SPXW,2017-12-01,2485.000,C,90.9000,90.9000,90.9000,90.9000,1,1,89.2000,1,89.7000,2565.8000,2566.3000,2561.1353,2566.0500,0.1140,0.8045,0.0029,-0.3942,2.3125,210.7750,1,89.0000,1,89.8000,2536.0900,2586.0200,90.9000,36,
^SPX,2017-10-23,SPXW,2017-12-01,2485.000,P,8.6000,10.6200,8.6000,10.6200,193,60,10.4000,455,10.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1139,-0.1951,0.0029,-0.3223,2.3101,-54.5645,20,11.3000,110,11.6000,2536.0900,2586.0200,9.2416,517,
^SPX,2017-10-23,SPXW,2017-12-01,2490.000,C,84.1600,84.1600,84.1600,84.1600,10,1,84.7000,1,85.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.1116,0.7940,0.0030,-0.3971,2.3864,208.3737,1,84.6000,1,85.4000,2536.0900,2586.0200,84.1600,25,
^SPX,2017-10-23,SPXW,2017-12-01,2490.000,P,8.8400,11.2500,8.8400,11.2500,166,50,10.9000,450,11.1000,2565.8000,2566.3000,2561.1353,2566.0500,0.1115,-0.2057,0.0030,-0.3252,2.3845,-57.5157,20,11.8000,56,12.1000,2536.0900,2586.0200,9.7066,6279,
^SPX,2017-10-23,SPXW,2017-12-01,2495.000,C,83.3000,83.3000,83.0000,83.0000,2,1,80.2000,1,80.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.1093,0.7826,0.0032,-0.4000,2.4629,205.7267,1,80.1000,1,81.0000,2536.0900,2586.0200,83.1500,31,
^SPX,2017-10-23,SPXW,2017-12-01,2495.000,P,10.1000,11.2500,10.1000,11.2500,37,75,11.4000,455,11.7000,2565.8000,2566.3000,2561.1353,2566.0500,0.1092,-0.2172,0.0032,-0.3281,2.4614,-60.7121,50,12.3000,107,12.7000,2536.0900,2586.0200,10.5216,2146,
^SPX,2017-10-23,SPXW,2017-12-01,2500.000,C,78.5000,78.5000,78.5000,78.5000,1,1,75.8000,1,76.3000,2565.8000,2566.3000,2561.1353,2566.0500,0.1068,0.7707,0.0034,-0.4017,2.5388,202.9400,1,75.8000,1,76.6000,2536.0900,2586.0200,78.5000,39,
^SPX,2017-10-23,SPXW,2017-12-01,2500.000,P,9.9500,11.6000,9.9500,11.6000,1077,50,12.0000,480,12.3000,2565.8000,2566.3000,2561.1353,2566.0500,0.1069,-0.2295,0.0034,-0.3308,2.5402,-64.1608,40,12.9000,20,13.2000,2536.0900,2586.0200,10.2243,716,
^SPX,2017-10-23,SPXW,2017-12-01,2505.000,C,78.7000,78.7000,78.7000,78.7000,1,1,71.5000,1,72.0000,2565.8000,2566.3000,2561.1353,2566.0500,0.1047,0.7571,0.0036,-0.4051,2.6209,199.6656,1,71.4000,1,72.2000,2536.0900,2586.0200,78.7000,27,
^SPX,2017-10-23,SPXW,2017-12-01,2505.000,P,9.9900,13.1500,9.9900,13.1500,210,55,12.6000,455,12.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.1044,-0.2424,0.0036,-0.3321,2.6176,-67.7420,20,13.6000,55,13.9000,2536.0900,2586.0200,11.2105,302,
^SPX,2017-10-23,SPXW,2017-12-01,2510.000,C,67.9000,67.9000,67.9000,67.9000,1,1,67.1000,1,67.6000,2565.8000,2566.3000,2561.1353,2566.0500,0.1021,0.7436,0.0038,-0.4053,2.6972,196.4419,1,67.1000,1,67.9000,2536.0900,2586.0200,67.9000,35,
^SPX,2017-10-23,SPXW,2017-12-01,2510.000,P,11.7200,13.2000,11.5600,13.2000,64,20,13.3000,426,13.5000,2565.8000,2566.3000,2561.1353,2566.0500,0.1020,-0.2563,0.0038,-0.3333,2.6967,-71.6393,10,14.3000,18,14.5000,2536.0900,2586.0200,11.8686,288,
^SPX,2017-10-23,SPXW,2017-12-01,2515.000,C,68.9000,68.9000,64.3000,64.4000,7,1,62.9000,1,63.4000,2565.8000,2566.3000,2561.1353,2566.0500,0.1000,0.7280,0.0040,-0.4075,2.7796,192.6162,1,62.8000,1,63.6000,2536.0900,2586.0200,66.0714,13,
^SPX,2017-10-23,SPXW,2017-12-01,2515.000,P,11.4500,14.4500,11.4500,14.4500,95,20,14.0000,366,14.2000,2565.8000,2566.3000,2561.1353,2566.0500,0.0996,-0.2713,0.0040,-0.3338,2.7759,-75.8139,10,15.0000,40,15.3000,2536.0900,2586.0200,12.4381,191,
^SPX,2017-10-23,SPXW,2017-12-01,2520.000,C,63.9000,63.9000,57.8000,57.8000,28,1,58.6000,1,59.1000,2565.8000,2566.3000,2561.1353,2566.0500,0.0973,0.7123,0.0042,-0.4064,2.8562,188.7846,1,58.6000,1,59.4000,2536.0900,2586.0200,63.6821,100,
^SPX,2017-10-23,SPXW,2017-12-01,2520.000,P,11.7600,13.4500,11.7600,13.4500,110,35,14.7000,434,15.0000,2565.8000,2566.3000,2561.1353,2566.0500,0.0971,-0.2874,0.0042,-0.3336,2.8546,-80.2957,20,15.7000,46,16.1000,2536.0900,2586.0200,12.8793,316,
^SPX,2017-10-23,SPXW,2017-12-01,2525.000,C,61.7800,61.7800,56.7000,56.7000,11,1,54.5000,1,55.0000,2565.8000,2566.3000,2561.1353,2566.0500,0.0951,0.6945,0.0044,-0.4068,2.9358,184.3495,1,54.5000,1,55.3000,2536.0900,2586.0200,59.7291,122,
^SPX,2017-10-23,SPXW,2017-12-01,2525.000,P,12.5700,15.8500,12.5700,15.8500,50,10,15.6000,460,15.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.0949,-0.3052,0.0044,-0.3339,2.9347,-85.2814,10,16.6000,48,16.9000,2536.0900,2586.0200,13.6018,403,
^SPX,2017-10-23,SPXW,2017-12-01,2530.000,C,55.4000,55.4000,55.4000,55.4000,1,1,50.4000,14,50.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.0926,0.6758,0.0046,-0.4052,3.0111,179.6825,1,50.4000,1,51.2000,2536.0900,2586.0200,55.4000,94,
^SPX,2017-10-23,SPXW,2017-12-01,2530.000,P,13.1300,15.4800,13.0100,15.4800,33,9,16.5000,481,16.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.0924,-0.3239,0.0046,-0.3322,3.0103,-90.4983,8,17.5000,42,17.9000,2536.0900,2586.0200,14.5470,343,
^SPX,2017-10-23,SPXW,2017-12-01,2535.000,C,51.9000,52.4000,47.7000,47.7000,32,1,46.4000,11,46.9000,2565.8000,2566.3000,2561.1353,2566.0500,0.0902,0.6556,0.0049,-0.4031,3.0839,174.5526,1,46.4000,11,47.1000,2536.0900,2586.0200,51.7375,84,
^SPX,2017-10-23,SPXW,2017-12-01,2535.000,P,14.7000,15.7000,14.7000,15.7000,40,23,17.4000,458,17.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.0899,-0.3440,0.0049,-0.3294,3.0825,-96.1031,10,18.4000,89,18.9000,2536.0900,2586.0200,15.1750,478,
^SPX,2017-10-23,SPXW,2017-12-01,2540.000,C,49.5700,49.5700,47.0500,47.7000,51,1,42.5000,34,43.0000,2565.8000,2566.3000,2561.1353,2566.0500,0.0878,0.6337,0.0051,-0.3999,3.1517,168.9893,1,42.5000,1,43.2000,2536.0900,2586.0200,47.6900,980,
^SPX,2017-10-23,SPXW,2017-12-01,2540.000,P,14.8900,16.7000,14.8900,16.7000,156,6,18.5000,322,18.8000,2565.8000,2566.3000,2561.1353,2566.0500,0.0874,-0.3657,0.0051,-0.3255,3.1501,-102.1587,6,19.5000,105,20.0000,2536.0900,2586.0200,15.3246,1974,
^SPX,2017-10-23,SPXW,2017-12-01,2545.000,C,45.0700,45.0700,39.8000,39.8000,11,1,38.7000,1,39.1000,2565.8000,2566.3000,2561.1353,2566.0500,0.0853,0.6104,0.0054,-0.3948,3.2124,163.0229,1,38.7000,1,39.4000,2536.0900,2586.0200,44.1891,1171,
